latency_ns
31400
28400
6400
5299
3900
3700
3501
3700
4400
3700
3600
4200
3501
3600
3601
3700
3700
3700
3600
3600
3701
4300
4500
6699
3700
3900
3600
3500
3600
3600
3601
3400
3299
3500
3400
4100
3400
3501
3500
3600
3400
4001
3599
3500
3700
3400
3400
3400
3600
3699
3501
3600
3500
3800
4600
3699
3800
3800
3800
3600
5000
3800
25500
4700
6501
4500
3800
7801
3600
3501
3499
3900
3600
7001
3701
3400
3500
3701
3400
7201
3600
3500
3800
3800
3501
3699
3400
3400
3499
3600
6701
3799
3800
3600
3699
3600
7601
3899
3501
3999
14500
4200
9500
3600
3699
4000
3499
3500
7301
3700
3501
3600
3599
3700
7000
3600
4900
3800
4100
3600
4000
3500
3701
4100
45199
9500
4200
3800
3899
3500
3500
6900
3501
4600
3801
3699
3800
7000
3600
3399
3400
3400
3600
6699
3601
3500
3699
3500
3499
3999
6700
3900
3701
3700
14399
4400
3599
3701
3499
3701
3600
5301
3700
3600
3700
3501
4799
3600
3600
3499
3500
3399
3601
3600
3701
3600
3501
3601
3700
3699
3600
3701
3600
4100
4200
3999
4200
3899
3800
5301
6400
3601
3300
3499
3400
3399
3400
3400
3701
3500
3400
3401
19099
8100
4399
4700
4701
3600
3600
3700
3499
3700
3599
3701
3600
3600
3500
3499
3500
3499
3500
4199
3600
3900
3600
3901
3800
5800
3701
3800
3599
3501
3400
4101
3700
3400
3500
3399
3400
3500
3699
4199
3601
3400
3501
3600
3701
3700
4499
4501
3700
3901
3600
3900
3600
3600
3700
3499
3400
3599
3499
3400
3699
3400
3999
3699
3600
3399
3600
3500
3500
3499
3500
3500
3400
3601
3899
3701
3500
3400
3400
3601
3500
4700
3600
3499
3401
3800
3499
3600
3600
3700
3600
3601
3400
4100
3500
3501
3200
4199
3700
3600
3500
3800
5301
3700
3400
3700
3500
3500
3400
3500
3500
3600
3601
3800
3399
3800
8700
3600
3801
3500
3500
3400
3301
3501
3600
3599
3501
3700
3500
3500
3600
3500
3900
3699
3701
3400
3500
4000
3600
65600
4800
3700
3599
3600
3801
4000
3800
3701
4000
3899
3899
3800
3800
3800
4100
3900
3700
3701
3900
3800
3701
3801
3900
3500
3600
3500
3600
4199
3600
3500
4099
4101
17700
6400
4000
3600
3900
68001
5400
3899
4000
4000
3801
4100
3800
3700
4299
3600
3600
3699
35000
17099
3600
3800
3499
3200
3201
3200
3199
3200
5701
3200
3301
4700
4999
3200
3300
3100
3699
3301
3000
3699
5000
3400
3499
3299
3801
3400
3300
3200
3300
3301
3200
3000
3801
3200
3300
3399
3699
3501
3300
3500
18000
3300
3400
3200
3099
3401
3301
3200
3300
3300
3499
3400
3699
3400
3700
3301
3600
3500
5800
3400
3400
3101
3401
3401
3200
3600
3399
3199
5201
3600
3400
3100
3200
3200
3301
3100
3100
4400
3501
3300
3400
3300
3300
3500
3701
3600
4200
4600
3500
3299
3200
3301
3400
3200
3300
3500
3700
3600
3700
3600
3501
3401
3400
3400
3800
3400
3300
4799
4100
3400
4000
4000
3199
4201
4800
3400
4100
4200
6099
3499
3501
3400
3100
3500
3200
3400
3401
3901
3500
5100
3600
3200
3500
16900
3500
3400
3399
3600
3400
3101
3200
3299
3200
3299
3301
3301
3200
4000
3200
3300
3200
3200
3200
3300
3199
3100
3300
3200
3399
3399
3400
3600
3499
3500
3400
3600
3300
3601
3400
3201
3200
3300
3301
3301
3000
3800
3200
3301
3399
3300
4500
3700
3400
3200
3300
3100
3100
3100
3201
3001
3300
3200
3499
3299
4200
3400
3300
3100
3200
3301
3300
3900
3499
3300
3300
3400
3200
3500
3400
3500
3401
3700
3301
3401
3301
3501
4801
4000
3700
3200
3400
3200
3300
3101
3200
3200
15900
3200
3100
3001
3101
3101
5101
3301
3401
3101
2999
3299
3300
3200
3300
3200
3699
3299
3600
3800
3600
4000
3201
3000
3200
3000
3200
3100
3000
3200
3100
3100
3200
3300
3400
3200
3200
3199
3400
3100
3301
3400
3600
3400
3099
3300
3300
3300
3200
3100
3100
3100
3201
5800
3101
3099
3200
2999
3500
3400
3201
3299
3200
3300
3300
3100
3101
3301
3200
3099
2900
3001
3000
3099
3200
16000
3300
3200
3099
3099
2900
3200
3000
3099
2999
3000
3100
3000
3201
3099
3100
3200
4200
17300
3100
3001
3000
3100
3100
3100
3101
3200
3200
3099
3100
3001
2901
3100
2900
2900
3200
3000
3100
3100
3200
3100
3200
3200
3100
3400
3000
3200
3000
2999
3200
3101
3000
3200
3200
3000
3101
3400
3200
3800
4501
3301
3200
3099
3100
3000
3200
3100
3100
3101
3100
3800
3500
4299
3800
3201
3400
3300
3100
3001
3000
3100
3200
3200
3300
3300
3201
3400
3599
3400
3300
3201
3500
3300
3300
3101
3299
3200
3201
3101
3200
3200
3301
3499
3300
3100
3299
3299
3300
3200
3099
3200
16100
3600
12501
3301
3299
3499
3100
3201
4600
3199
3500
3300
3000
3099
3300
3201
3400
3100
4299
3299
3000
3200
3200
3100
3200
3200
2999
3200
3301
3301
3399
3300
3300
3200
3400
