latency_ns
11000
12900
3000
6200
2499
1200
1099
1099
1100
1000
1000
1100
1000
1100
1200
1600
1101
1000
800
1099
1100
1501
900
5001
1000
1000
899
1500
1000
1099
1100
1100
900
1399
1100
1099
1100
1000
1200
1000
900
1000
1701
1100
1400
899
1100
899
1100
1000
1900
901
1000
1299
1100
1101
1800
899
1100
1101
2299
1000
901
900
1000
1101
15000
1200
900
1000
1000
1100
1499
900
1200
900
1101
1200
1200
600
600
600
701
600
1301
700
600
800
700
600
1100
600
900
901
1000
1099
1000
1000
900
1000
1100
1600
900
1100
1000
900
6499
2601
1400
1400
1300
1500
1499
2200
1400
1700
2300
1300
1300
2200
1201
1400
1200
1201
2000
1699
1299
1200
1200
1200
1200
1200
1100
1499
1200
901
1699
1100
1600
1000
1101
1000
1600
1200
4401
1200
1100
899
1700
1101
1199
1300
901
900
1600
1000
1600
1000
1000
1000
1200
1200
1000
3100
1101
1500
1101
1400
1099
1000
1101
1700
1300
1200
1200
1299
1099
1700
1201
1099
1400
1200
1299
2000
1400
1301
1299
1200
50100
3301
1500
1200
1299
1400
1200
1400
1301
1000
1000
1099
1700
1800
1101
1600
1200
1000
1800
1100
1200
11701
3000
2101
2200
2000
1901
2001
2100
2100
2000
3400
2600
2099
2099
2301
2000
2099
2200
3300
2100
2200
2100
1901
2000
2700
2800
2800
2900
2899
2800
3101
3100
3300
2600
2800
2600
2700
3000
3000
3100
3101
3101
3099
4300
24500
3100
3000
2901
2800
2600
2800
2600
2499
2600
2600
3100
2699
2699
2800
2400
2701
2799
2700
34200
12700
1301
1099
17300
1000
899
1000
901
900
2801
800
800
800
800
800
1499
900
800
800
800
800
800
800
800
799
1301
1701
1100
1299
1300
2301
1100
1699
1100
1099
1000
1101
1000
1600
1100
1099
1501
1200
3299
1900
1200
1299
1200
1200
1100
1699
1200
1200
1100
1099
1100
1000
1200
1101
1200
1301
1700
1200
1099
1101
1200
1200
1501
1100
1099
1100
1000
19600
1200
3799
1101
1000
3100
1100
1001
1000
1000
1100
3400
1100
1101
1300
1101
1000
2899
1000
1000
1000
899
1900
1200
1100
1101
1200
1200
3399
1301
1200
1100
1301
1200
5200
1100
901
900
1000
1000
3099
800
700
800
800
699
2700
1099
801
700
800
900
3200
1100
1299
1300
1301
1200
1301
1200
1300
1200
1101
1099
1200
1200
1100
1299
1600
3200
1000
1301
1100
1299
1899
3300
1000
700
800
900
700
2600
800
899
1500
1301
1200
3400
1200
1500
1099
701
800
699
600
600
701
700
700
800
1100
1000
1100
1000
1700
1000
1000
800
1000
1000
1301
600
900
699
700
1200
1200
600
600
700
2000
1299
600
700
600
901
600
1299
801
600
600
701
700
1099
600
600
600
701
600
1099
700
600
701
600
700
1699
1000
901
900
1099
801
1400
1099
1100
1400
800
900
900
900
701
800
699
1099
800
800
1800
1600
1400
1401
699
700
700
600
900
1101
701
700
800
600
700
1200
700
700
800
600
900
7500
701
701
600
1501
1300
1200
700
600
700
700
600
700
700
600
800
700
1099
700
700
600
700
600
1200
1000
1000
1100
1600
1100
1099
700
700
701
700
700
1200
700
800
600
600
699
1099
600
599
600
600
800
5000
600
600
600
600
600
700
700
800
800
700
701
1000
900
600
700
1799
1400
600
600
600
700
800
1101
800
899
700
600
600
1100
600
899
1100
1099
1000
1400
1900
800
800
700
600
1700
1000
1400
1000
1200
1699
1300
1201
1000
1300
900
1100
1400
1000
1200
1400
1000
1701
1100
1000
1099
800
800
1100
600
600
600
800
700
1200
701
600
600
1299
1000
1701
1000
901
1200
899
1000
1501
1099
900
799
1000
900
1101
1000
1200
1300
1101
1600
1200
1001
1100
2701
1000
1501
900
1200
900
1200
1000
1600
1000
1000
1099
1000
1199
1801
1000
1000
1300
1000
900
1499
1100
1000
1100
1000
899
1200
1099
1000
1200
1100
1400
1101
1000
1200
1000
1000
1400
1200
1100
900
901
1100
14001
1200
1800
1000
4600
1101
1700
1099
1000
899
1200
1400
1100
1000
1000
1100
1000
2500
701
800
1200
1000
1200
1600
800
1099
900
1099
1200
1699
1000
1200
1301
1100
1301
2000
1300
1099
4400
1501
2101
1899
1400
1200
1200
1000
1101
1300
1600
1200
1400
1400
1701
1300
1299
1100
1200
1100
1701
1500
1101
1100
1301
1300
1699
900
1301
1000
1099
1100
1899
1300
900
1200
1100
1200
1600
1099
1200
1000
1200
1000
1000
1099
1300
1199
1001
1200
600
700
699
701
700
11001
899
700
1000
800
1600
1701
1000
1200
1300
1200
1400
1699
1300
1000
1900
800
899
1400
701
901
1000
699
700
1000
800
800
699
699
1100
701
901
700
699
900
1500
600
600
600
5200
800
1101
600
600
600
600
700
1000
700
700
600
700
900
1000
700
1100
899
1101
800
1600
1100
1000
1000
1100
1099
1100
1101
1100
899
900
1799
1000
1100
901
900
701
1100
600
1000
600
600
700
1099
700
1400
1000
1000
1101
1100
1100
899
1000
899
1401
10000
1000
1000
1500
899
800
1499
1000
1100
2800
800
901
1000
1000
1099
2200
699
1001
700
699
600
600
599
1101
700
600
600
600
700
1200
700
600
701
701
1100
1501
1100
1000
800
600
699
1299
1000
899
900
1000
1101
2600
701
600
600
600
601
600
600
600
700
600
1100
600
701
1101
900
1000
1300
1101
900
1000
1099
1100
1499
1100
1101
1300
1100
23400
8101
800
700
700
700
1600
1300
1100
800
700
701
600
700
701
600
700
600
701
901
700
699
701
700
1200
701
600
699
701
700
1000
600
700
699
700
699
1100
600
800
700
700
701
1100
800
1200
901
1100
2299
1200
699
699
600
699
900
1200
600
600
600
600
600
699
600
800
699
600
600
600
1400
700
701
600
1000
600
600
600
600
600
1000
599
600
700
700
600
1100
700
701
600
700
701
1499
900
1000
900
1000
899
1200
600
600
1000
899
900
1400
701
1000
1099
1101
1000
901
1200
899
900
900
8201
901
800
1000
1100
1400
900
1000
1400
900
1000
1300
1000
899
1000
901
901
1599
1001
900
1101
1000
999
1300
900
1000
1000
899
901
1400
800
800
700
600
700
1100
701
600
600
699
600
600
700
699
700
600
1000
600
600
600
700
699
1101
700
701
899
800
1000
1400
699
700
699
600
600
1200
600
700
600
600
700
900
600
700
600
600
600
2400
699
701
600
899
800
1300
800
900
1000
899
900
1000
801
1100
699
600
7799
600
1800
699
600
600
1000
601
600
600
600
700
1099
600
600
700
600
700
1000
600
699
600
599
600
1300
700
600
600
600
600
1200
600
600
600
600
699
601
600
600
600
600
600
701
700
600
600
600
1100
701
700
600
600
600
1400
899
1000
1100
800
1400
1501
900
1100
1099
900
800
1301
800
901
1000
999
1099
1500
899
900
1000
1000
900
1400
900
1000
901
1000
899
1000
800
1000
1000
1000
1400
1000
900
899
900
1200
10400
1200
800
900
901
901
1500
1000
1000
1200
900
800
1501
1100
800
800
900
901
1600
900
1000
2400
1000
1000
1200
1201
900
901
1100
1399
1000
900
1101
900
900
1400
1000
901
1500
1101
900
1400
900
900
901
900
1000
1300
900
1099
900
999
899
1400
899
1000
1400
1101
900
1399
901
900
800
900
900
899
1000
999
899
1000
1301
900
899
1000
800
800
1400
1000
1000
900
1099
900
1400
1000
1000
1101
1000
899
1400
900
1000
1000
1000
1001
11000
900
1000
1100
1000
900
899
1099
900
901
900
1000
1000
1200
899
1000
1000
1400
900
901
900
1000
1100
1499
900
1099
900
901
1000
1500
1000
1000
1000
1099
1099
1400
1000
900
900
901
900
1499
1000
1000
1099
1000
901
1000
1000
1000
900
1000
1500
1101
900
900
1000
1000
1501
900
1000
1000
1099
1000
1500
901
1100
1099
900
900
1101
1100
1300
1000
1100
1400
1100
900
899
1100
1000
1600
1100
901
900
1000
1000
1400
1000
1300
1000
900
900
11801
900
900
901
900
1101
1501
800
901
900
899
800
1200
899
1000
800
800
700
899
1000
900
2700
1100
1301
900
899
901
800
899
1600
1000
800
800
1199
1100
1200
1100
900
899
1100
900
1500
900
1099
800
899
800
1500
899
900
1200
1000
900
1299
1000
1000
1000
899
900
900
899
1100
1300
1000
1200
900
699
900
2200
1000
1400
800
1000
900
901
900
1400
1000
1100
1000
1000
900
1501
1000
800
1000
1000
800
1500
1000
800
800
1300
2200
1101
900
899
900
1100
1400
800
1000
901
900
1000
1500
799
899
900
800
901
1500
1000
900
899
1000
900
1299
900
1000
901
900
899
1601
1000
901
1000
1000
1100
1399
1000
1100
899
1000
900
1000
1200
1000
900
1000
1700
1600
1100
1101
900
899
1501
1000
1000
1100
1099
1100
5299
800
800
1101
1000
899
1901
1000
1100
1100
1000
1000
1400
1000
1000
1000
1000
1000
901
1000
1099
900
1000
1501
800
901
900
1000
1000
1300
1000
1100
999
1000
900
12301
1099
1000
1101
1000
1000
1300
1000
800
899
799
1200
1300
901
1100
1100
901
1400
900
901
1000
1000
899
1400
800
1000
899
1000
1000
1400
900
799
901
900
800
1301
900
901
900
900
901
1400
800
1000
1000
901
3200
1501
1000
1100
1000
1000
899
1400
1000
901
900
899
901
1000
1000
900
899
899
1500
1000
1000
1000
1000
1000
1501
1000
800
899
1000
799
1301
1000
800
1100
800
899
1300
901
801
900
899
900
1600
1001
800
1000
1000
3000
